user_id,age,city,total_income,rent_spending,food_spending,transport_spending,shopping_spending,entertainment_spending,current_savings,risk_profile,goal_amount,goal_months
2230,28,Hai Phong,15500000,2123811,5299932,1428572,897084,1713330,4037268,Tăng trưởng,150000000,14
2231,19,Hanoi,6800000,1952917,1454625,518271,514603,381367,1978215,Tăng trưởng,100000000,14
2232,18,Can Tho,6000000,1030540,1716209,555147,848018,487435,1362648,An toàn,200000000,43
2233,26,Ho Chi Minh City,12700000,3705048,3558930,1101072,1242471,501046,2591431,Cân bằng,50000000,53
2234,21,Can Tho,8200000,1482659,2664255,896070,1025570,867652,1263792,Cân bằng,50000000,59
2235,35,Hai Phong,20400000,3405189,7640728,2361819,2904669,1993485,2094108,Tăng trưởng,150000000,9
2236,34,Can Tho,18000000,2529700,5592829,2971304,2868226,1579413,2458524,Cân bằng,20000000,57
2237,21,Da Nang,8400000,1927515,2640355,1013066,747547,968740,1102775,Cân bằng,200000000,43
2238,21,Da Nang,8300000,1337368,3189190,1283027,1252591,383625,854196,An toàn,150000000,27
2239,27,Can Tho,13100000,1453911,5112210,1638449,2265607,826726,1803094,Tăng trưởng,50000000,41
2240,22,Ho Chi Minh City,8800000,2698171,2564502,786343,492049,641905,1617026,An toàn,50000000,54
2241,20,Ho Chi Minh City,7900000,2750907,2492344,843312,784824,460507,568104,Cân bằng,150000000,45
2242,25,Ho Chi Minh City,12200000,4193759,3896919,1069417,666102,1151497,1222303,Tăng trưởng,20000000,55
2243,20,Ho Chi Minh City,7600000,2264293,2610064,711008,996272,607988,410372,Cân bằng,150000000,7
2244,28,Hanoi,14000000,4152284,4600623,1372100,788816,989552,2096621,Cân bằng,100000000,59
2245,22,Can Tho,8800000,1491866,2948621,1001868,687402,417058,2253182,Tăng trưởng,20000000,24
2246,27,Da Nang,13300000,3265452,3599467,1429385,1186554,1007647,2811491,An toàn,150000000,28
2247,21,Da Nang,8900000,2149736,3072487,1210561,603094,796918,1067201,Tăng trưởng,150000000,9
2248,34,Hanoi,20600000,5879235,4993113,2859883,953588,878739,5035439,Tăng trưởng,20000000,42
2249,25,Da Nang,10800000,1691436,3604198,1506551,1747534,976975,1273303,Tăng trưởng,50000000,38
2250,35,Can Tho,20700000,3317907,7305385,2830989,1488444,1644379,4112893,Cân bằng,100000000,60
2251,20,Da Nang,7400000,1700065,2323575,910195,1014175,401419,1050568,Cân bằng,150000000,20
2252,28,Ho Chi Minh City,14500000,4536289,3205953,1768888,1399262,1226619,2362985,Tăng trưởng,300000000,15
2253,22,Can Tho,8700000,894878,3480213,1145887,719757,1017938,1441323,Cân bằng,50000000,34
2254,20,Hanoi,7400000,1863456,2563310,955136,860730,636574,520792,Cân bằng,300000000,12
2255,35,Can Tho,17300000,2982819,4735380,2623446,901203,1783899,4273249,An toàn,100000000,57
2256,18,Da Nang,6000000,1391103,1926744,558096,807871,480465,835717,Cân bằng,50000000,37
2257,28,Ho Chi Minh City,14200000,3733811,4552912,2024301,1165533,1305425,1418014,Cân bằng,100000000,31
2258,35,Hai Phong,19800000,4081622,4791365,1578359,1568525,1957661,5822466,Cân bằng,20000000,15
2259,21,Hai Phong,8600000,1424860,3423049,1149287,787825,383373,1431603,An toàn,200000000,33
2260,31,Can Tho,14500000,2651939,4603759,2105524,1319649,1301774,2517352,Tăng trưởng,300000000,41
2261,29,Ho Chi Minh City,14800000,4256743,4047414,1139696,997280,1467562,2891302,Tăng trưởng,200000000,45
2262,20,Hanoi,7500000,2166305,1795317,971507,356085,352795,1857989,Tăng trưởng,50000000,45
2263,32,Can Tho,17600000,3447264,5304060,2513612,1424905,1682588,3227569,Cân bằng,300000000,37
2264,23,Can Tho,9400000,1843237,3711238,1396137,1160515,677911,610959,Tăng trưởng,300000000,19
2265,35,Can Tho,18200000,2332277,5383603,1610606,988353,1097993,6787164,Cân bằng,50000000,8
2266,30,Ho Chi Minh City,14400000,3802092,4171844,1842592,1297807,1279617,2006046,An toàn,300000000,29
2267,26,Can Tho,12600000,1360440,3766490,1315818,736189,856963,4564096,Tăng trưởng,100000000,53
2268,18,Hanoi,6000000,1652742,1898057,803846,522036,519150,604166,An toàn,150000000,28
2269,33,Hanoi,17200000,5012731,4899632,1514304,1811274,1392654,2569403,Cân bằng,100000000,26
2270,22,Da Nang,9700000,2291211,2766038,757515,1102076,1004913,1778244,An toàn,300000000,37
2271,22,Hai Phong,9700000,1594203,3190652,1158870,455382,859219,2441671,Cân bằng,300000000,34
2272,26,Can Tho,12400000,1703131,4141561,2110965,1417284,818231,2208825,Tăng trưởng,300000000,30
2273,23,Hanoi,10700000,2477761,4056157,1084163,726020,1082949,1272947,Cân bằng,20000000,47
2274,35,Hai Phong,17500000,3889823,5309350,2637363,1275312,1219171,3168979,Cân bằng,20000000,59
2275,29,Hai Phong,16100000,2684275,5456200,2157388,1522925,1268517,3010693,An toàn,20000000,23
2276,20,Can Tho,7300000,1245590,2249122,986473,1197069,444659,1177084,Tăng trưởng,50000000,40
2277,32,Can Tho,15700000,2689550,4174313,1839972,972621,927245,5096297,Cân bằng,50000000,48
2278,25,Can Tho,10500000,1172201,3170427,1335437,1582089,1318128,1921716,Tăng trưởng,20000000,55
2279,21,Da Nang,8000000,1254665,2247689,828415,1126116,985146,1557966,Cân bằng,50000000,55
2280,27,Hanoi,13500000,3650410,3516363,1376622,1574009,950628,2431966,Cân bằng,50000000,34
2281,19,Da Nang,6700000,1503303,1844434,675747,822084,347423,1507006,Tăng trưởng,100000000,59
2282,18,Ho Chi Minh City,6000000,1909761,1501159,484672,409262,303566,1391578,An toàn,300000000,12
2283,35,Ho Chi Minh City,19200000,5857986,5228449,1454699,2545491,856521,3256851,Cân bằng,100000000,33
2284,27,Ho Chi Minh City,12600000,4163802,3501814,910884,649648,1130403,2243445,Tăng trưởng,100000000,60
2285,23,Can Tho,9900000,1318437,2720660,1563886,1283246,1248978,1764790,An toàn,50000000,37
2286,22,Ho Chi Minh City,8800000,2763434,2854125,923401,880946,834008,544083,Tăng trưởng,150000000,45
2287,30,Hai Phong,17300000,2674586,7090763,2902984,2568900,2062765,0,An toàn,200000000,19
2288,23,Can Tho,10200000,1171448,3841014,1763960,1663368,567405,1192802,An toàn,300000000,15
2289,35,Ho Chi Minh City,17500000,5337326,5928897,1226802,1150942,1181922,2674108,An toàn,100000000,12
2290,30,Hai Phong,17300000,2464288,7328952,1649786,2230830,1625593,2000548,Cân bằng,150000000,57
2291,28,Ho Chi Minh City,14700000,3927178,3823730,1241865,1450734,715784,3540706,An toàn,20000000,10
2292,29,Ho Chi Minh City,15100000,4982489,3275942,1149358,1827042,1129595,2735571,An toàn,150000000,43
2293,18,Ho Chi Minh City,6000000,2065609,1725816,460574,648888,320546,778564,Cân bằng,100000000,58
2294,21,Ho Chi Minh City,8200000,2104569,1902783,653918,787873,593705,2157150,Cân bằng,200000000,44
2295,33,Da Nang,16600000,2547214,6358060,2012461,2671767,986815,2023680,Cân bằng,50000000,46
2296,19,Can Tho,6900000,1313373,2419956,918036,753127,798608,696897,An toàn,20000000,41
2297,35,Can Tho,19900000,3934735,6076995,1655767,1204706,2162029,4865765,An toàn,150000000,49
2298,25,Hanoi,11900000,3131931,2843972,1750049,640703,920623,2612719,Cân bằng,300000000,20
2299,27,Can Tho,12500000,1433494,3515141,1769835,1475735,1051477,3254316,Cân bằng,300000000,35
2300,24,Can Tho,10300000,1817992,2665174,1574088,753027,803439,2686277,An toàn,300000000,25
2301,27,Hanoi,13900000,3811129,4201580,1565850,667638,558663,3095137,Cân bằng,300000000,58
2302,35,Can Tho,21400000,4216814,7252369,3143579,878608,1644666,4263961,Cân bằng,50000000,13
2303,20,Ho Chi Minh City,7700000,2485034,2157761,996737,320699,754200,985567,An toàn,150000000,29
2304,35,Ho Chi Minh City,21900000,7623575,4500282,2523583,887215,1582952,4782389,Cân bằng,300000000,35
2305,21,Hanoi,8100000,2195244,2682711,1137628,597994,319556,1166864,An toàn,300000000,58
2306,25,Can Tho,11900000,1878490,3170169,1396600,1477580,1482144,2495015,An toàn,100000000,35
2307,19,Da Nang,6800000,1041060,2526225,1151568,397366,627305,1056473,Cân bằng,150000000,24
2308,24,Hanoi,11500000,2527239,4485046,977951,1585217,964420,960124,Tăng trưởng,20000000,37
2309,21,Da Nang,8100000,1893148,2061122,966530,662804,540204,1976190,An toàn,300000000,34
2310,22,Da Nang,8900000,1749827,2703400,926227,462383,430284,2627876,Tăng trưởng,150000000,11
2311,32,Hanoi,16600000,4478883,3812594,2307167,980676,932088,4088589,An toàn,150000000,13
2312,27,Can Tho,14200000,2296151,5766174,1525898,1118671,1068973,2424131,Tăng trưởng,200000000,60
2313,33,Hai Phong,16700000,2780907,4237917,2239282,879983,1927219,4634688,An toàn,20000000,6
2314,19,Can Tho,6800000,1164436,1984992,909134,1068743,448491,1224202,Tăng trưởng,50000000,20
2315,33,Hai Phong,17200000,3654981,4242511,2423812,885329,1899636,4093728,Cân bằng,300000000,31
2316,30,Da Nang,14900000,2419298,3885462,2324458,1166625,1681113,3423041,Cân bằng,50000000,23
2317,33,Ho Chi Minh City,19800000,6437432,6085899,1867832,2248597,1862286,1297951,Tăng trưởng,300000000,35
2318,24,Ho Chi Minh City,11000000,3435705,3575786,957019,568874,1042645,1419968,Cân bằng,200000000,27
2319,19,Hanoi,6800000,1678129,2041453,835209,787151,457404,1000650,An toàn,150000000,60
2320,21,Hai Phong,8400000,1141413,3007289,1358943,1231115,438981,1222257,Cân bằng,20000000,57
2321,32,Hai Phong,18400000,3548019,6464412,2819722,1957394,1768194,1842257,Cân bằng,200000000,38
2322,18,Hai Phong,6000000,826491,2418583,545058,458975,330648,1420242,Cân bằng,150000000,8
2323,34,Hanoi,20000000,5135228,5614075,1777120,2906689,1983540,2583345,Cân bằng,150000000,48
2324,34,Hai Phong,17200000,2649533,5863366,1866170,1518959,1316759,3985211,An toàn,150000000,16
2325,32,Ho Chi Minh City,16500000,4156677,5438827,2366790,1839273,1409955,1288476,An toàn,150000000,58
2326,31,Hai Phong,15900000,2954930,4798763,1323222,2105383,1339996,3377702,Cân bằng,100000000,19
2327,20,Can Tho,7800000,1196299,2780471,1189548,960219,381425,1292036,An toàn,200000000,14
2328,33,Da Nang,20100000,4459675,6192055,2348451,1894809,1001755,4203252,Cân bằng,200000000,28
2329,35,Hanoi,19700000,4655251,5109008,2704510,2952644,1926543,2352040,An toàn,50000000,59
2330,32,Can Tho,16500000,2529533,6486577,2080796,856698,870085,3676308,An toàn,100000000,10
2331,18,Da Nang,6000000,1184442,1459142,814484,886373,353183,1302372,Cân bằng,150000000,12
2332,19,Ho Chi Minh City,6800000,2138915,1735449,484274,432582,252972,1755805,Tăng trưởng,200000000,22
2333,24,Can Tho,10900000,2073367,4087541,1705036,681459,473276,1879317,An toàn,100000000,30
2334,27,Da Nang,12900000,1946675,4254230,1365958,1318397,1039879,2974859,An toàn,50000000,50
2335,27,Ho Chi Minh City,12200000,3354955,4037680,1037135,1479552,741063,1549612,An toàn,300000000,26
2336,26,Can Tho,11500000,1323472,3857160,2034222,911478,635985,2737681,An toàn,100000000,36
2337,28,Da Nang,15200000,2821478,4228903,1369032,1463093,877402,4440089,Cân bằng,300000000,30
2338,27,Ho Chi Minh City,11900000,3492877,3320601,1227368,944417,1220924,1693810,Cân bằng,20000000,52
2339,34,Can Tho,20300000,2817403,6426988,3247403,2896770,1089637,3821797,An toàn,20000000,18
2340,28,Hai Phong,14900000,2715153,4549318,1829661,1834279,1187203,2784383,Cân bằng,20000000,23
2341,32,Can Tho,17600000,1827496,6719032,2087819,2779087,1564749,2621814,An toàn,300000000,8
2342,27,Hai Phong,12100000,1963803,3851401,1751544,1456834,1339010,1737405,Tăng trưởng,300000000,48
2343,31,Da Nang,17300000,3790497,5463167,2547998,2125252,1410916,1962168,An toàn,20000000,60
2344,21,Da Nang,8300000,1731685,3264850,990148,801497,918528,593290,Cân bằng,50000000,14
2345,22,Da Nang,8700000,2154386,3226366,797401,1066755,672175,782914,An toàn,20000000,30
2346,27,Can Tho,12600000,2494207,4912213,1120773,2001131,1151766,919909,An toàn,100000000,10
2347,22,Ho Chi Minh City,8800000,2952572,2606022,1091739,431378,866002,852285,Tăng trưởng,50000000,6
2348,34,Ho Chi Minh City,20700000,5905732,5611564,1802365,2620845,1058781,3700710,Tăng trưởng,50000000,19
2349,33,Da Nang,16000000,3698369,4379835,1648298,2094617,1397033,2781844,Cân bằng,50000000,32
2350,20,Hai Phong,7500000,1696707,2129316,1089843,879847,426758,1277526,Cân bằng,20000000,25
2351,30,Hanoi,15100000,3485606,4398555,2150449,825239,1547626,2692521,Cân bằng,300000000,46
2352,25,Da Nang,10700000,2614070,2810300,1175450,687182,802209,2610787,Tăng trưởng,150000000,12
2353,25,Hanoi,10700000,2643187,3997369,1294336,1005522,1027823,731760,An toàn,200000000,15
2354,25,Hanoi,11200000,2282147,3435674,1712070,1192675,666390,1911042,An toàn,100000000,9
2355,18,Hanoi,6000000,1210602,2109895,726018,810214,351960,791310,Cân bằng,300000000,12
2356,35,Hai Phong,21100000,3976297,7346548,3418001,2297163,2384321,1677668,Cân bằng,200000000,52
2357,23,Can Tho,10200000,1874624,4044213,1661816,1057787,1122808,438748,An toàn,200000000,40
2358,35,Da Nang,16900000,3427532,5523225,1575170,2221907,1901831,2250332,An toàn,150000000,23
2359,21,Da Nang,8400000,1284505,2268525,1234718,1242827,562681,1806741,Tăng trưởng,200000000,25
2360,25,Hanoi,10600000,2975752,2986727,1280051,742433,821111,1793922,Tăng trưởng,150000000,11
2361,31,Ho Chi Minh City,18300000,4895398,5055561,2680432,1020038,1995357,2653212,Cân bằng,50000000,34
2362,33,Ho Chi Minh City,16000000,4497838,4462392,1527367,955552,742702,3814147,An toàn,150000000,26
2363,19,Da Nang,6700000,1255462,1856766,559813,751141,470618,1806198,Tăng trưởng,100000000,17
2364,33,Can Tho,19700000,2158547,8302592,3394818,2685006,923893,2235141,An toàn,300000000,52
2365,22,Hai Phong,9600000,1718310,3100947,1202158,1178514,943266,1456802,Tăng trưởng,200000000,46
2366,18,Can Tho,6000000,721165,1840682,945788,662804,404792,1424766,Tăng trưởng,200000000,15
2367,25,Da Nang,12300000,2248470,4371166,1862974,1883268,781153,1152966,An toàn,100000000,12
2368,19,Can Tho,7000000,1026017,2273029,750495,891911,414857,1643689,Cân bằng,50000000,59
2369,35,Can Tho,18200000,1991955,6764422,2894948,2986724,818871,2743077,Tăng trưởng,200000000,13
2370,33,Hai Phong,16000000,3040525,4033197,1409159,1813326,704826,4998964,Tăng trưởng,20000000,43
2371,35,Hai Phong,18600000,3290182,6352398,2202606,2908424,860570,2985817,An toàn,150000000,23
2372,20,Ho Chi Minh City,7700000,2466131,1658615,666002,271229,437195,2200826,An toàn,300000000,30
2373,23,Can Tho,10800000,1822195,4315144,1756693,1378865,827043,700057,Tăng trưởng,150000000,21
2374,26,Hai Phong,11800000,2210627,4107512,1450680,1663737,625075,1742366,Cân bằng,300000000,46
2375,27,Hai Phong,13400000,1966306,4935777,1335054,1160521,1339222,2663116,Tăng trưởng,300000000,28
2376,23,Hanoi,10600000,2296003,2538158,1050900,1301794,1218698,2194445,Cân bằng,50000000,56
2377,26,Da Nang,11700000,1976962,3400057,1198162,487655,583661,4053499,Tăng trưởng,200000000,7
2378,30,Hanoi,16800000,3896832,5855894,2414093,1604041,817967,2211169,Tăng trưởng,200000000,35
2379,29,Da Nang,14300000,2700477,5745235,1230172,1450226,1116553,2057334,Cân bằng,100000000,58
2380,29,Da Nang,14900000,3438120,4766175,1444471,1103229,1067325,3080678,Cân bằng,100000000,13
2381,24,Ho Chi Minh City,10600000,3201841,3540963,1278635,1035541,1042498,500519,Tăng trưởng,100000000,6
2382,25,Ho Chi Minh City,11500000,2878453,3384481,1329490,445146,1235986,2226441,An toàn,20000000,47
2383,35,Ho Chi Minh City,18400000,4627693,6685168,2645603,875452,2039270,1526811,Tăng trưởng,50000000,15
2384,34,Da Nang,18200000,3887768,5607307,2093580,1083478,1421433,4106430,An toàn,300000000,52
2385,28,Da Nang,15000000,2873565,5936057,1660642,1888591,1103485,1537656,Tăng trưởng,300000000,18
2386,25,Hanoi,12200000,3390975,3189795,1055437,1297153,929921,2336716,An toàn,100000000,29
2387,33,Ho Chi Minh City,17800000,4603887,5680384,2604852,1277550,946173,2687151,Tăng trưởng,200000000,14
2388,21,Hanoi,8800000,2341896,2122866,922248,852891,896950,1663145,An toàn,200000000,60
2389,32,Hai Phong,16500000,2890145,6188876,1842083,2277553,1158728,2142611,An toàn,100000000,8
2390,29,Hanoi,15500000,4562060,4242433,1868257,1571105,1025315,2230826,Tăng trưởng,20000000,9
2391,21,Can Tho,8100000,1502802,2121858,1200009,926111,868730,1480487,Tăng trưởng,300000000,24
2392,29,Da Nang,13600000,2968520,4400060,1206916,1910120,1591897,1522484,Tăng trưởng,300000000,24
2393,32,Da Nang,16500000,2839643,5160404,1555708,2612535,808894,3522811,Tăng trưởng,200000000,23
2394,31,Can Tho,14900000,2304389,4845577,1664531,1781856,1767868,2535776,Tăng trưởng,20000000,56
2395,30,Hanoi,15400000,3596493,4717677,1912275,1067755,1202804,2902992,Tăng trưởng,300000000,17
2396,23,Can Tho,10600000,1988157,2858134,1093981,808554,919619,2931552,Tăng trưởng,50000000,57
2397,29,Can Tho,13700000,1414003,4181090,1304559,1465300,1545447,3789598,Cân bằng,150000000,14
2398,19,Hanoi,6700000,1530597,2457853,567916,944171,364887,834573,An toàn,150000000,10
2399,19,Can Tho,6800000,845265,2745627,777238,543106,761264,1127497,An toàn,300000000,13
2400,20,Hanoi,7300000,2175442,1621667,928757,822660,638553,1112918,Cân bằng,300000000,38
2401,23,Da Nang,10400000,2191265,2996105,981412,1488992,573123,2169100,Tăng trưởng,200000000,33
2402,22,Can Tho,9200000,1729677,2683317,1147610,1264825,520892,1853677,An toàn,200000000,27
2403,32,Ho Chi Minh City,18300000,5834829,3766954,1336684,2033664,786587,4541280,An toàn,20000000,16
2404,32,Ho Chi Minh City,15000000,4763699,3274137,1235542,1373923,1377926,2974770,Tăng trưởng,150000000,16
2405,25,Hai Phong,11800000,2112402,4128767,1033083,1640225,1366208,1519311,Tăng trưởng,300000000,47
2406,27,Hai Phong,13500000,2009601,3540810,1785733,965692,1613060,3585100,Cân bằng,100000000,43
2407,34,Hai Phong,18100000,3200096,5463007,2549268,2773461,1030235,3083930,An toàn,50000000,25
2408,28,Hanoi,14200000,3477567,5204804,1131888,1554565,1487205,1343969,An toàn,50000000,10
2409,26,Can Tho,13100000,2198273,4190058,1319931,1299431,1528924,2563380,Tăng trưởng,20000000,25
2410,27,Ho Chi Minh City,13800000,3683524,3719627,1703617,1644205,573913,2475110,Tăng trưởng,150000000,34
2411,34,Ho Chi Minh City,17300000,5776751,5032905,1807097,1327555,1308459,2047228,Tăng trưởng,150000000,59
2412,32,Ho Chi Minh City,18900000,4941129,6572734,1665697,1148888,1436240,3135309,Tăng trưởng,50000000,22
2413,18,Hanoi,6000000,1365651,2006313,781715,324034,588606,933678,An toàn,300000000,51
2414,31,Hanoi,14700000,4059762,4175994,1335400,1035763,664818,3428260,Cân bằng,200000000,60
2415,32,Hai Phong,16300000,3245292,6231358,1798294,1217028,889805,2918220,Tăng trưởng,150000000,52
2416,33,Hanoi,16700000,4986928,4046924,1648250,1041567,1289846,3686482,Cân bằng,300000000,52
2417,19,Hai Phong,6700000,920104,1817501,631608,873487,489036,1968261,An toàn,50000000,6
2418,32,Can Tho,19200000,2450120,6563001,1898458,2296158,2182231,3810030,Cân bằng,150000000,17
2419,23,Hanoi,10300000,2789539,2500453,1225232,1285400,975094,1524279,Cân bằng,20000000,10
